"","year","TB_compartment","DR_compartment","HIV_compartment","G_compartment","prop_of_pop","region_name"
"2507",2012,3,2,2,1,9.61720842726709e-05,"Mpumalanga"
"2508",2012,3,2,2,2,0.000514215085593106,"Mpumalanga"
"2509",2012,3,2,3,1,0,"Mpumalanga"
"2510",2012,3,2,3,2,0,"Mpumalanga"
"2511",2012,3,2,4,1,0,"Mpumalanga"
"2512",2012,3,2,4,2,0,"Mpumalanga"
"2513",2012,4,1,1,1,0,"Mpumalanga"
"2514",2012,4,1,1,2,0,"Mpumalanga"
"2515",2012,4,1,2,1,0,"Mpumalanga"
"2516",2012,4,1,2,2,0,"Mpumalanga"
"2517",2012,4,1,3,1,0,"Mpumalanga"
"2518",2012,4,1,3,2,0,"Mpumalanga"
"2519",2012,4,1,4,1,0,"Mpumalanga"
"2520",2012,4,1,4,2,0,"Mpumalanga"
"2521",2012,4,2,1,1,0,"Mpumalanga"
"2522",2012,4,2,1,2,0,"Mpumalanga"
"2523",2012,4,2,2,1,0,"Mpumalanga"
"2524",2012,4,2,2,2,0,"Mpumalanga"
"2525",2012,4,2,3,1,0,"Mpumalanga"
"2526",2012,4,2,3,2,0,"Mpumalanga"
"2527",2012,4,2,4,1,0,"Mpumalanga"
"2528",2012,4,2,4,2,0,"Mpumalanga"
"2529",2012,5,1,1,1,0,"Mpumalanga"
"2530",2012,5,1,1,2,0,"Mpumalanga"
"2531",2012,5,1,2,1,0,"Mpumalanga"
"2532",2012,5,1,2,2,0,"Mpumalanga"
"2533",2012,5,1,3,1,0,"Mpumalanga"
"2534",2012,5,1,3,2,0,"Mpumalanga"
"2535",2012,5,1,4,1,0,"Mpumalanga"
"2536",2012,5,1,4,2,0,"Mpumalanga"
"2537",2012,5,2,1,1,0,"Mpumalanga"
"2538",2012,5,2,1,2,0,"Mpumalanga"
"2539",2012,5,2,2,1,0,"Mpumalanga"
"2540",2012,5,2,2,2,0,"Mpumalanga"
"2541",2012,5,2,3,1,0,"Mpumalanga"
"2542",2012,5,2,3,2,0,"Mpumalanga"
"2543",2012,5,2,4,1,0,"Mpumalanga"
"2544",2012,5,2,4,2,0,"Mpumalanga"
"2545",2012,6,1,1,1,0.00327091742646758,"Mpumalanga"
"2546",2012,6,1,1,2,0.00583664921168766,"Mpumalanga"
"2547",2012,6,1,2,1,0.00623862168595435,"Mpumalanga"
"2548",2012,6,1,2,2,0.035308086761699,"Mpumalanga"
"2549",2012,6,1,3,1,0,"Mpumalanga"
"2550",2012,6,1,3,2,0,"Mpumalanga"
"2551",2012,6,1,4,1,0,"Mpumalanga"
"2552",2012,6,1,4,2,0,"Mpumalanga"
"2553",2012,6,2,1,1,9.57061278495271e-05,"Mpumalanga"
"2554",2012,6,2,1,2,0.000172946138831066,"Mpumalanga"
"2555",2012,6,2,2,1,1.71754431150148e-05,"Mpumalanga"
"2556",2012,6,2,2,2,9.682654174358e-05,"Mpumalanga"
"2557",2012,6,2,3,1,0,"Mpumalanga"
"2558",2012,6,2,3,2,0,"Mpumalanga"
"2559",2012,6,2,4,1,0,"Mpumalanga"
"2560",2012,6,2,4,2,0,"Mpumalanga"
"2561",2012,7,1,1,1,0,"Mpumalanga"
"2562",2012,7,1,1,2,0,"Mpumalanga"
"2563",2012,7,1,2,1,0,"Mpumalanga"
"2564",2012,7,1,2,2,0,"Mpumalanga"
"2565",2012,7,1,3,1,0,"Mpumalanga"
"2566",2012,7,1,3,2,0,"Mpumalanga"
"2567",2012,7,1,4,1,0,"Mpumalanga"
"2568",2012,7,1,4,2,0,"Mpumalanga"
"2569",2012,7,2,1,1,0,"Mpumalanga"
"2570",2012,7,2,1,2,0,"Mpumalanga"
"2571",2012,7,2,2,1,0,"Mpumalanga"
"2572",2012,7,2,2,2,0,"Mpumalanga"
"2573",2012,7,2,3,1,0,"Mpumalanga"
"2574",2012,7,2,3,2,0,"Mpumalanga"
"2575",2012,7,2,4,1,0,"Mpumalanga"
"2576",2012,7,2,4,2,0,"Mpumalanga"
"2577",2013,1,1,1,1,0.255525421441436,"Mpumalanga"
"2578",2013,1,1,1,2,0.214871089196532,"Mpumalanga"
"2579",2013,1,1,2,1,0.00388793067979435,"Mpumalanga"
"2580",2013,1,1,2,2,0.0165899944904521,"Mpumalanga"
"2581",2013,1,1,3,1,0,"Mpumalanga"
"2582",2013,1,1,3,2,0,"Mpumalanga"
"2583",2013,1,1,4,1,0,"Mpumalanga"
"2584",2013,1,1,4,2,0,"Mpumalanga"
"2585",2013,1,2,1,1,0,"Mpumalanga"
"2586",2013,1,2,1,2,0,"Mpumalanga"
"2587",2013,1,2,2,1,0,"Mpumalanga"
"2588",2013,1,2,2,2,0,"Mpumalanga"
"2589",2013,1,2,3,1,0,"Mpumalanga"
"2590",2013,1,2,3,2,0,"Mpumalanga"
"2591",2013,1,2,4,1,0,"Mpumalanga"
"2592",2013,1,2,4,2,0,"Mpumalanga"
"2593",2013,2,1,1,1,0.0294443487879886,"Mpumalanga"
"2594",2013,2,1,1,2,0.0267748770356795,"Mpumalanga"
"2595",2013,2,1,2,1,0.00044800860264161,"Mpumalanga"
"2596",2013,2,1,2,2,0.00206726304671994,"Mpumalanga"
"2597",2013,2,1,3,1,0,"Mpumalanga"
"2598",2013,2,1,3,2,0,"Mpumalanga"
"2599",2013,2,1,4,1,0,"Mpumalanga"
"2600",2013,2,1,4,2,0,"Mpumalanga"
"2601",2013,2,2,1,1,0.00109958149000787,"Mpumalanga"
"2602",2013,2,2,1,2,0.0009998916735316,"Mpumalanga"
"2603",2013,2,2,2,1,1.67306117169066e-05,"Mpumalanga"
"2604",2013,2,2,2,2,7.72006946907862e-05,"Mpumalanga"
"2605",2013,2,2,3,1,0,"Mpumalanga"
"2606",2013,2,2,3,2,0,"Mpumalanga"
"2607",2013,2,2,4,1,0,"Mpumalanga"
"2608",2013,2,2,4,2,0,"Mpumalanga"
"2609",2013,3,1,1,1,0.191388267121926,"Mpumalanga"
"2610",2013,3,1,1,2,0.174036700731917,"Mpumalanga"
"2611",2013,3,1,2,1,0.00291205591717047,"Mpumalanga"
"2612",2013,3,1,2,2,0.0134372098036796,"Mpumalanga"
"2613",2013,3,1,3,1,0,"Mpumalanga"
"2614",2013,3,1,3,2,0,"Mpumalanga"
"2615",2013,3,1,4,1,0,"Mpumalanga"
"2616",2013,3,1,4,2,0,"Mpumalanga"
"2617",2013,3,2,1,1,0.00714727968505118,"Mpumalanga"
"2618",2013,3,2,1,2,0.0064992958779554,"Mpumalanga"
"2619",2013,3,2,2,1,0.000108748976159893,"Mpumalanga"
"2620",2013,3,2,2,2,0.00050180451549011,"Mpumalanga"
"2621",2013,3,2,3,1,0,"Mpumalanga"
"2622",2013,3,2,3,2,0,"Mpumalanga"
"2623",2013,3,2,4,1,0,"Mpumalanga"
"2624",2013,3,2,4,2,0,"Mpumalanga"
"2625",2013,4,1,1,1,0,"Mpumalanga"
"2626",2013,4,1,1,2,0,"Mpumalanga"
"2627",2013,4,1,2,1,0,"Mpumalanga"
"2628",2013,4,1,2,2,0,"Mpumalanga"
"2629",2013,4,1,3,1,0,"Mpumalanga"
"2630",2013,4,1,3,2,0,"Mpumalanga"
"2631",2013,4,1,4,1,0,"Mpumalanga"
"2632",2013,4,1,4,2,0,"Mpumalanga"
"2633",2013,4,2,1,1,0,"Mpumalanga"
"2634",2013,4,2,1,2,0,"Mpumalanga"
"2635",2013,4,2,2,1,0,"Mpumalanga"
"2636",2013,4,2,2,2,0,"Mpumalanga"
"2637",2013,4,2,3,1,0,"Mpumalanga"
"2638",2013,4,2,3,2,0,"Mpumalanga"
"2639",2013,4,2,4,1,0,"Mpumalanga"
"2640",2013,4,2,4,2,0,"Mpumalanga"
"2641",2013,5,1,1,1,0,"Mpumalanga"
"2642",2013,5,1,1,2,0,"Mpumalanga"
"2643",2013,5,1,2,1,0,"Mpumalanga"
"2644",2013,5,1,2,2,0,"Mpumalanga"
"2645",2013,5,1,3,1,0,"Mpumalanga"
"2646",2013,5,1,3,2,0,"Mpumalanga"
"2647",2013,5,1,4,1,0,"Mpumalanga"
"2648",2013,5,1,4,2,0,"Mpumalanga"
"2649",2013,5,2,1,1,0,"Mpumalanga"
"2650",2013,5,2,1,2,0,"Mpumalanga"
"2651",2013,5,2,2,1,0,"Mpumalanga"
"2652",2013,5,2,2,2,0,"Mpumalanga"
"2653",2013,5,2,3,1,0,"Mpumalanga"
"2654",2013,5,2,3,2,0,"Mpumalanga"
"2655",2013,5,2,4,1,0,"Mpumalanga"
"2656",2013,5,2,4,2,0,"Mpumalanga"
"2657",2013,6,1,1,1,0.00373908629877053,"Mpumalanga"
"2658",2013,6,1,1,2,0.00597902365825983,"Mpumalanga"
"2659",2013,6,1,2,1,0.00712023228848387,"Mpumalanga"
"2660",2013,6,1,2,2,0.0349557375331359,"Mpumalanga"
"2661",2013,6,1,3,1,0,"Mpumalanga"
"2662",2013,6,1,3,2,0,"Mpumalanga"
"2663",2013,6,1,4,1,0,"Mpumalanga"
"2664",2013,6,1,4,2,0,"Mpumalanga"
"2665",2013,6,2,1,1,0.000104365073597445,"Mpumalanga"
"2666",2013,6,2,1,2,0.000169560638761672,"Mpumalanga"
"2667",2013,6,2,2,1,1.68465009840742e-05,"Mpumalanga"
"2668",2013,6,2,2,2,8.14476274663827e-05,"Mpumalanga"
"2669",2013,6,2,3,1,0,"Mpumalanga"
"2670",2013,6,2,3,2,0,"Mpumalanga"
"2671",2013,6,2,4,1,0,"Mpumalanga"
"2672",2013,6,2,4,2,0,"Mpumalanga"
"2673",2013,7,1,1,1,0,"Mpumalanga"
"2674",2013,7,1,1,2,0,"Mpumalanga"
"2675",2013,7,1,2,1,0,"Mpumalanga"
"2676",2013,7,1,2,2,0,"Mpumalanga"
"2677",2013,7,1,3,1,0,"Mpumalanga"
"2678",2013,7,1,3,2,0,"Mpumalanga"
"2679",2013,7,1,4,1,0,"Mpumalanga"
"2680",2013,7,1,4,2,0,"Mpumalanga"
"2681",2013,7,2,1,1,0,"Mpumalanga"
"2682",2013,7,2,1,2,0,"Mpumalanga"
"2683",2013,7,2,2,1,0,"Mpumalanga"
"2684",2013,7,2,2,2,0,"Mpumalanga"
"2685",2013,7,2,3,1,0,"Mpumalanga"
"2686",2013,7,2,3,2,0,"Mpumalanga"
"2687",2013,7,2,4,1,0,"Mpumalanga"
"2688",2013,7,2,4,2,0,"Mpumalanga"
"2689",2014,1,1,1,1,0.256960087590718,"Mpumalanga"
"2690",2014,1,1,1,2,0.215953028209387,"Mpumalanga"
"2691",2014,1,1,2,1,0.00443713832945375,"Mpumalanga"
"2692",2014,1,1,2,2,0.0171528562804642,"Mpumalanga"
"2693",2014,1,1,3,1,0,"Mpumalanga"
"2694",2014,1,1,3,2,0,"Mpumalanga"
"2695",2014,1,1,4,1,0,"Mpumalanga"
"2696",2014,1,1,4,2,0,"Mpumalanga"
"2697",2014,1,2,1,1,0,"Mpumalanga"
"2698",2014,1,2,1,2,0,"Mpumalanga"
"2699",2014,1,2,2,1,0,"Mpumalanga"
"2700",2014,1,2,2,2,0,"Mpumalanga"
"2701",2014,1,2,3,1,0,"Mpumalanga"
"2702",2014,1,2,3,2,0,"Mpumalanga"
"2703",2014,1,2,4,1,0,"Mpumalanga"
"2704",2014,1,2,4,2,0,"Mpumalanga"
"2705",2014,2,1,1,1,0.0291854771541845,"Mpumalanga"
"2706",2014,2,1,1,2,0.026210617617227,"Mpumalanga"
"2707",2014,2,1,2,1,0.000503969315073141,"Mpumalanga"
"2708",2014,2,1,2,2,0.00208187382570333,"Mpumalanga"
"2709",2014,2,1,3,1,0,"Mpumalanga"
"2710",2014,2,1,3,2,0,"Mpumalanga"
"2711",2014,2,1,4,1,0,"Mpumalanga"
"2712",2014,2,1,4,2,0,"Mpumalanga"
"2713",2014,2,2,1,1,0.0010899140845961,"Mpumalanga"
"2714",2014,2,2,1,2,0.000978819745041673,"Mpumalanga"
"2715",2014,2,2,2,1,1.88204308533538e-05,"Mpumalanga"
"2716",2014,2,2,2,2,7.77463254412034e-05,"Mpumalanga"
"2717",2014,2,2,3,1,0,"Mpumalanga"
"2718",2014,2,2,3,2,0,"Mpumalanga"
"2719",2014,2,2,4,1,0,"Mpumalanga"
"2720",2014,2,2,4,2,0,"Mpumalanga"
"2721",2014,3,1,1,1,0.189705601502199,"Mpumalanga"
"2722",2014,3,1,1,2,0.170369014511976,"Mpumalanga"
"2723",2014,3,1,2,1,0.00327580054797542,"Mpumalanga"
"2724",2014,3,1,2,2,0.0135321798670717,"Mpumalanga"
"2725",2014,3,1,3,1,0,"Mpumalanga"
"2726",2014,3,1,3,2,0,"Mpumalanga"
"2727",2014,3,1,4,1,0,"Mpumalanga"
"2728",2014,3,1,4,2,0,"Mpumalanga"
"2729",2014,3,2,1,1,0.00708444154987466,"Mpumalanga"
"2730",2014,3,2,1,2,0.00636232834277087,"Mpumalanga"
"2731",2014,3,2,2,1,0.0001223328005468,"Mpumalanga"
"2732",2014,3,2,2,2,0.000505351115367822,"Mpumalanga"
"2733",2014,3,2,3,1,0,"Mpumalanga"
"2734",2014,3,2,3,2,0,"Mpumalanga"
"2735",2014,3,2,4,1,0,"Mpumalanga"
"2736",2014,3,2,4,2,0,"Mpumalanga"
"2737",2014,4,1,1,1,0,"Mpumalanga"
"2738",2014,4,1,1,2,0,"Mpumalanga"
"2739",2014,4,1,2,1,0,"Mpumalanga"
"2740",2014,4,1,2,2,0,"Mpumalanga"
"2741",2014,4,1,3,1,0,"Mpumalanga"
"2742",2014,4,1,3,2,0,"Mpumalanga"
"2743",2014,4,1,4,1,0,"Mpumalanga"
"2744",2014,4,1,4,2,0,"Mpumalanga"
"2745",2014,4,2,1,1,0,"Mpumalanga"
"2746",2014,4,2,1,2,0,"Mpumalanga"
"2747",2014,4,2,2,1,0,"Mpumalanga"
"2748",2014,4,2,2,2,0,"Mpumalanga"
"2749",2014,4,2,3,1,0,"Mpumalanga"
"2750",2014,4,2,3,2,0,"Mpumalanga"
"2751",2014,4,2,4,1,0,"Mpumalanga"
"2752",2014,4,2,4,2,0,"Mpumalanga"
"2753",2014,5,1,1,1,0,"Mpumalanga"
"2754",2014,5,1,1,2,0,"Mpumalanga"
"2755",2014,5,1,2,1,0,"Mpumalanga"
"2756",2014,5,1,2,2,0,"Mpumalanga"
"2757",2014,5,1,3,1,0,"Mpumalanga"
"2758",2014,5,1,3,2,0,"Mpumalanga"
"2759",2014,5,1,4,1,0,"Mpumalanga"
"2760",2014,5,1,4,2,0,"Mpumalanga"
"2761",2014,5,2,1,1,0,"Mpumalanga"
"2762",2014,5,2,1,2,0,"Mpumalanga"
"2763",2014,5,2,2,1,0,"Mpumalanga"
"2764",2014,5,2,2,2,0,"Mpumalanga"
"2765",2014,5,2,3,1,0,"Mpumalanga"
"2766",2014,5,2,3,2,0,"Mpumalanga"
"2767",2014,5,2,4,1,0,"Mpumalanga"
"2768",2014,5,2,4,2,0,"Mpumalanga"
"2769",2014,6,1,1,1,0.00411801666880582,"Mpumalanga"
"2770",2014,6,1,1,2,0.00606720878496457,"Mpumalanga"
"2771",2014,6,1,2,1,0.00808735036348661,"Mpumalanga"
"2772",2014,6,1,2,2,0.03575460678651,"Mpumalanga"
"2773",2014,6,1,3,1,0,"Mpumalanga"
"2774",2014,6,1,3,2,0,"Mpumalanga"
"2775",2014,6,1,4,1,0,"Mpumalanga"
"2776",2014,6,1,4,2,0,"Mpumalanga"
"2777",2014,6,2,1,1,0.000112337185777818,"Mpumalanga"
"2778",2014,6,2,1,2,0.000166543652172778,"Mpumalanga"
"2779",2014,6,2,2,1,1.66357174214606e-05,"Mpumalanga"
"2780",2014,6,2,2,2,6.99016949361044e-05,"Mpumalanga"
"2781",2014,6,2,3,1,0,"Mpumalanga"
"2782",2014,6,2,3,2,0,"Mpumalanga"
"2783",2014,6,2,4,1,0,"Mpumalanga"
"2784",2014,6,2,4,2,0,"Mpumalanga"
"2785",2014,7,1,1,1,0,"Mpumalanga"
"2786",2014,7,1,1,2,0,"Mpumalanga"
"2787",2014,7,1,2,1,0,"Mpumalanga"
"2788",2014,7,1,2,2,0,"Mpumalanga"
"2789",2014,7,1,3,1,0,"Mpumalanga"
"2790",2014,7,1,3,2,0,"Mpumalanga"
"2791",2014,7,1,4,1,0,"Mpumalanga"
"2792",2014,7,1,4,2,0,"Mpumalanga"
"2793",2014,7,2,1,1,0,"Mpumalanga"
"2794",2014,7,2,1,2,0,"Mpumalanga"
"2795",2014,7,2,2,1,0,"Mpumalanga"
"2796",2014,7,2,2,2,0,"Mpumalanga"
"2797",2014,7,2,3,1,0,"Mpumalanga"
"2798",2014,7,2,3,2,0,"Mpumalanga"
"2799",2014,7,2,4,1,0,"Mpumalanga"
"2800",2014,7,2,4,2,0,"Mpumalanga"
"2801",2015,1,1,1,1,0.258360804583613,"Mpumalanga"
"2802",2015,1,1,1,2,0.218062843061324,"Mpumalanga"
"2803",2015,1,1,2,1,0.00500218423853142,"Mpumalanga"
"2804",2015,1,1,2,2,0.0174381080397292,"Mpumalanga"
"2805",2015,1,1,3,1,0,"Mpumalanga"
"2806",2015,1,1,3,2,0,"Mpumalanga"
"2807",2015,1,1,4,1,0,"Mpumalanga"
"2808",2015,1,1,4,2,0,"Mpumalanga"
"2809",2015,1,2,1,1,0,"Mpumalanga"
"2810",2015,1,2,1,2,0,"Mpumalanga"
"2811",2015,1,2,2,1,0,"Mpumalanga"
"2812",2015,1,2,2,2,0,"Mpumalanga"
"2813",2015,1,2,3,1,0,"Mpumalanga"
"2814",2015,1,2,3,2,0,"Mpumalanga"
"2815",2015,1,2,4,1,0,"Mpumalanga"
"2816",2015,1,2,4,2,0,"Mpumalanga"
"2817",2015,2,1,1,1,0.0289283449946861,"Mpumalanga"
"2818",2015,2,1,1,2,0.0257119898835254,"Mpumalanga"
"2819",2015,2,1,2,1,0.000560088484057914,"Mpumalanga"
"2820",2015,2,1,2,2,0.00205614331726954,"Mpumalanga"
"2821",2015,2,1,3,1,0,"Mpumalanga"
"2822",2015,2,1,3,2,0,"Mpumalanga"
"2823",2015,2,1,4,1,0,"Mpumalanga"
"2824",2015,2,1,4,2,0,"Mpumalanga"
"2825",2015,2,2,1,1,0.00108031163880571,"Mpumalanga"
"2826",2015,2,2,1,2,0.000960198792330824,"Mpumalanga"
"2827",2015,2,2,2,1,2.09161674544449e-05,"Mpumalanga"
"2828",2015,2,2,2,2,7.67854350847547e-05,"Mpumalanga"
"2829",2015,2,2,3,1,0,"Mpumalanga"
"2830",2015,2,2,3,2,0,"Mpumalanga"
"2831",2015,2,2,4,1,0,"Mpumalanga"
"2832",2015,2,2,4,2,0,"Mpumalanga"
"2833",2015,3,1,1,1,0.18803424246546,"Mpumalanga"
"2834",2015,3,1,1,2,0.167127934242915,"Mpumalanga"
"2835",2015,3,1,2,1,0.00364057514637644,"Mpumalanga"
"2836",2015,3,1,2,2,0.013364931562252,"Mpumalanga"
"2837",2015,3,1,3,1,0,"Mpumalanga"
"2838",2015,3,1,3,2,0,"Mpumalanga"
"2839",2015,3,1,4,1,0,"Mpumalanga"
"2840",2015,3,1,4,2,0,"Mpumalanga"
"2841",2015,3,2,1,1,0.00702202565223709,"Mpumalanga"
"2842",2015,3,2,1,2,0.00624129215015036,"Mpumalanga"
"2843",2015,3,2,2,1,0.000135955088453892,"Mpumalanga"
"2844",2015,3,2,2,2,0.000499105328050905,"Mpumalanga"
"2845",2015,3,2,3,1,0,"Mpumalanga"
"2846",2015,3,2,3,2,0,"Mpumalanga"
"2847",2015,3,2,4,1,0,"Mpumalanga"
"2848",2015,3,2,4,2,0,"Mpumalanga"
"2849",2015,4,1,1,1,0,"Mpumalanga"
"2850",2015,4,1,1,2,0,"Mpumalanga"
"2851",2015,4,1,2,1,0,"Mpumalanga"
"2852",2015,4,1,2,2,0,"Mpumalanga"
"2853",2015,4,1,3,1,0,"Mpumalanga"
"2854",2015,4,1,3,2,0,"Mpumalanga"
"2855",2015,4,1,4,1,0,"Mpumalanga"
"2856",2015,4,1,4,2,0,"Mpumalanga"
"2857",2015,4,2,1,1,0,"Mpumalanga"
"2858",2015,4,2,1,2,0,"Mpumalanga"
"2859",2015,4,2,2,1,0,"Mpumalanga"
"2860",2015,4,2,2,2,0,"Mpumalanga"
"2861",2015,4,2,3,1,0,"Mpumalanga"
"2862",2015,4,2,3,2,0,"Mpumalanga"
"2863",2015,4,2,4,1,0,"Mpumalanga"
"2864",2015,4,2,4,2,0,"Mpumalanga"
"2865",2015,5,1,1,1,0,"Mpumalanga"
"2866",2015,5,1,1,2,0,"Mpumalanga"
"2867",2015,5,1,2,1,0,"Mpumalanga"
"2868",2015,5,1,2,2,0,"Mpumalanga"
"2869",2015,5,1,3,1,0,"Mpumalanga"
"2870",2015,5,1,3,2,0,"Mpumalanga"
"2871",2015,5,1,4,1,0,"Mpumalanga"
"2872",2015,5,1,4,2,0,"Mpumalanga"
"2873",2015,5,2,1,1,0,"Mpumalanga"
"2874",2015,5,2,1,2,0,"Mpumalanga"
"2875",2015,5,2,2,1,0,"Mpumalanga"
"2876",2015,5,2,2,2,0,"Mpumalanga"
"2877",2015,5,2,3,1,0,"Mpumalanga"
"2878",2015,5,2,3,2,0,"Mpumalanga"
"2879",2015,5,2,4,1,0,"Mpumalanga"
"2880",2015,5,2,4,2,0,"Mpumalanga"
"2881",2015,6,1,1,1,0.00429147109541004,"Mpumalanga"
"2882",2015,6,1,1,2,0.00608899837138731,"Mpumalanga"
"2883",2015,6,1,2,1,0.00907283631252275,"Mpumalanga"
"2884",2015,6,1,2,2,0.0358577664600818,"Mpumalanga"
"2885",2015,6,1,3,1,0,"Mpumalanga"
"2886",2015,6,1,3,2,0,"Mpumalanga"
"2887",2015,6,1,4,1,0,"Mpumalanga"
"2888",2015,6,1,4,2,0,"Mpumalanga"
"2889",2015,6,2,1,1,0.000117968718094625,"Mpumalanga"
"2890",2015,6,2,1,2,0.000164964866342612,"Mpumalanga"
"2891",2015,6,2,2,1,1.65920730323423e-05,"Mpumalanga"
"2892",2015,6,2,2,2,6.4621830820283e-05,"Mpumalanga"
"2893",2015,6,2,3,1,0,"Mpumalanga"
"2894",2015,6,2,3,2,0,"Mpumalanga"
"2895",2015,6,2,4,1,0,"Mpumalanga"
"2896",2015,6,2,4,2,0,"Mpumalanga"
"2897",2015,7,1,1,1,0,"Mpumalanga"
"2898",2015,7,1,1,2,0,"Mpumalanga"
"2899",2015,7,1,2,1,0,"Mpumalanga"
"2900",2015,7,1,2,2,0,"Mpumalanga"
"2901",2015,7,1,3,1,0,"Mpumalanga"
"2902",2015,7,1,3,2,0,"Mpumalanga"
"2903",2015,7,1,4,1,0,"Mpumalanga"
"2904",2015,7,1,4,2,0,"Mpumalanga"
"2905",2015,7,2,1,1,0,"Mpumalanga"
"2906",2015,7,2,1,2,0,"Mpumalanga"
"2907",2015,7,2,2,1,0,"Mpumalanga"
"2908",2015,7,2,2,2,0,"Mpumalanga"
"2909",2015,7,2,3,1,0,"Mpumalanga"
"2910",2015,7,2,3,2,0,"Mpumalanga"
"2911",2015,7,2,4,1,0,"Mpumalanga"
"2912",2015,7,2,4,2,0,"Mpumalanga"
"2913",2016,1,1,1,1,0.259681239350301,"Mpumalanga"
"2914",2016,1,1,1,2,0.220786979912311,"Mpumalanga"
"2915",2016,1,1,2,1,0.00555745894439402,"Mpumalanga"
"2916",2016,1,1,2,2,0.0177884441485045,"Mpumalanga"
"2917",2016,1,1,3,1,0,"Mpumalanga"
"2918",2016,1,1,3,2,0,"Mpumalanga"
"2919",2016,1,1,4,1,0,"Mpumalanga"
"2920",2016,1,1,4,2,0,"Mpumalanga"
"2921",2016,1,2,1,1,0,"Mpumalanga"
"2922",2016,1,2,1,2,0,"Mpumalanga"
"2923",2016,1,2,2,1,0,"Mpumalanga"
"2924",2016,1,2,2,2,0,"Mpumalanga"
"2925",2016,1,2,3,1,0,"Mpumalanga"
"2926",2016,1,2,3,2,0,"Mpumalanga"
"2927",2016,1,2,4,1,0,"Mpumalanga"
"2928",2016,1,2,4,2,0,"Mpumalanga"
"2929",2016,2,1,1,1,0.0286453304333352,"Mpumalanga"
"2930",2016,2,1,1,2,0.0251923417537067,"Mpumalanga"
"2931",2016,2,1,2,1,0.000613041004541385,"Mpumalanga"
"2932",2016,2,1,2,2,0.00202970557608892,"Mpumalanga"
"2933",2016,2,1,3,1,0,"Mpumalanga"
"2934",2016,2,1,3,2,0,"Mpumalanga"
"2935",2016,2,1,4,1,0,"Mpumalanga"
"2936",2016,2,1,4,2,0,"Mpumalanga"
"2937",2016,2,2,1,1,0.00106974263029052,"Mpumalanga"
"2938",2016,2,2,1,2,0.00094079284557411,"Mpumalanga"
"2939",2016,2,2,2,1,2.28936474724999e-05,"Mpumalanga"
"2940",2016,2,2,2,2,7.57981335468893e-05,"Mpumalanga"
"2941",2016,2,2,3,1,0,"Mpumalanga"
"2942",2016,2,2,3,2,0,"Mpumalanga"
"2943",2016,2,2,4,1,0,"Mpumalanga"
"2944",2016,2,2,4,2,0,"Mpumalanga"
"2945",2016,3,1,1,1,0.186194647816678,"Mpumalanga"
"2946",2016,3,1,1,2,0.163750221399094,"Mpumalanga"
"2947",2016,3,1,2,1,0.003984766529519,"Mpumalanga"
"2948",2016,3,1,2,2,0.013193086244578,"Mpumalanga"
"2949",2016,3,1,3,1,0,"Mpumalanga"
"2950",2016,3,1,3,2,0,"Mpumalanga"
"2951",2016,3,1,4,1,0,"Mpumalanga"
"2952",2016,3,1,4,2,0,"Mpumalanga"
"2953",2016,3,2,1,1,0.00695332709688841,"Mpumalanga"
"2954",2016,3,2,1,2,0.00611515349623172,"Mpumalanga"
"2955",2016,3,2,2,1,0.000148808708571249,"Mpumalanga"
"2956",2016,3,2,2,2,0.00049268786805478,"Mpumalanga"
"2957",2016,3,2,3,1,0,"Mpumalanga"
"2958",2016,3,2,3,2,0,"Mpumalanga"
"2959",2016,3,2,4,1,0,"Mpumalanga"
"2960",2016,3,2,4,2,0,"Mpumalanga"
"2961",2016,4,1,1,1,0,"Mpumalanga"
"2962",2016,4,1,1,2,0,"Mpumalanga"
"2963",2016,4,1,2,1,0,"Mpumalanga"
"2964",2016,4,1,2,2,0,"Mpumalanga"
"2965",2016,4,1,3,1,0,"Mpumalanga"
"2966",2016,4,1,3,2,0,"Mpumalanga"
"2967",2016,4,1,4,1,0,"Mpumalanga"
"2968",2016,4,1,4,2,0,"Mpumalanga"
"2969",2016,4,2,1,1,0,"Mpumalanga"
"2970",2016,4,2,1,2,0,"Mpumalanga"
"2971",2016,4,2,2,1,0,"Mpumalanga"
"2972",2016,4,2,2,2,0,"Mpumalanga"
"2973",2016,4,2,3,1,0,"Mpumalanga"
"2974",2016,4,2,3,2,0,"Mpumalanga"
"2975",2016,4,2,4,1,0,"Mpumalanga"
"2976",2016,4,2,4,2,0,"Mpumalanga"
"2977",2016,5,1,1,1,0,"Mpumalanga"
"2978",2016,5,1,1,2,0,"Mpumalanga"
"2979",2016,5,1,2,1,0,"Mpumalanga"
"2980",2016,5,1,2,2,0,"Mpumalanga"
"2981",2016,5,1,3,1,0,"Mpumalanga"
"2982",2016,5,1,3,2,0,"Mpumalanga"
"2983",2016,5,1,4,1,0,"Mpumalanga"
"2984",2016,5,1,4,2,0,"Mpumalanga"
"2985",2016,5,2,1,1,0,"Mpumalanga"
"2986",2016,5,2,1,2,0,"Mpumalanga"
"2987",2016,5,2,2,1,0,"Mpumalanga"
"2988",2016,5,2,2,2,0,"Mpumalanga"
"2989",2016,5,2,3,1,0,"Mpumalanga"
"2990",2016,5,2,3,2,0,"Mpumalanga"
"2991",2016,5,2,4,1,0,"Mpumalanga"
"2992",2016,5,2,4,2,0,"Mpumalanga"
